id,title,category,subcategory,price,platform,link,description,unsplash_url,local_path
PROD_223,Fossil Neutra Chronograph Analog Watch,Accessories,Watches,11995.0,Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1Mzg5OTkxMTkyOTkwNTk3OjE3Nzk3ODk5MDY6c3BfYXRmOjMwMDU3NjYzNjE2NzIzMjo6MDo6&url=%2FFossil-Bronson-Analog-Black-Watch-ME3219%2Fdp%2FB09SHS1GSH%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.Ozkc3mMmMYgZbLRkIwv_Aks-nmYDIvaI5WroNjfeEJ-qLlhGISvxkxBWqQtmEJ96Bk_SJH_Mv8adTyc1Cm7KIb85bqWsb4CGEf0_UsZn-HOYuBzCLRrOI6MTMn88lQUqTd3IWlBop0Mh2XLk5mUrvdibAx9fN2zbA3wkoLfqnxPi-qq58zrUeE_l074XpvI9JpEXjty42MQNb8DKvpbnOGXseG1aRS9Jh_sOBT7XLTYj_e5MKLXc8cDmYZUtE-19x_yA6X9kdKPPDS0tpibneK40c9dl59CjMNyFvy0kD8E.mmI4fey5jYYvzh4vsbUzUBRf1BtNAozGCfI5rcFx7G8%26dib_tag%3Dse%26keywords%3DFossil%2BNeutra%2BChronograph%2BAnalog%2BWatch%26qid%3D1779789906%26sr%3D8-1-spons%26aref%3DK94zTKOBrv%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=K94zTKOBrv&sp_cr=ZAZ,Premium bold dial dress chronograph watch featuring a brown leather strap.,https://images.unsplash.com/photo-placeholder,data/images/prod_223_accessories.jpg
PROD_224,Titan Workwear Classic Analog Dial Watch,Accessories,Watches,3495.0,Flipkart,https://www.flipkart.com/titan-np15782489sl03-silver-white-dial-black-leatherstrap-couple-analog-watch/p/itmaef34d98145a5,Elegant daily business watch in clean silver-plated stainless steel band.,https://images.unsplash.com/photo-placeholder,data/images/prod_224_accessories.jpg
PROD_225,Timex Expedition Scout Outdoor Watch,Accessories,Watches,4495.0,Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3NzMyMjg0NTI5NDU3OTkwOjE3Nzk3ODk5Mjg6c3BfYXRmOjMwMTA3NDYzNDAzNDEzMjo6MDo6&url=%2FTIMEX-Marlin-Champagne-Round-Analog%2Fdp%2FB0GCDNK1QJ%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.29hnNxpFGBJXsfo5kLLdx66BHUYN1FO82i1hWhJ8083YC5PK8jDZ8Dkyv09K8fQSANmD0Uu5V1wDh6RUWqCSaNZaOkLpqnJrr68GcaRSw6FTQJ43nuY6VN3BnvRg-h4iYgbE0XESQBGRUOwF0YgIO5x5EbYn47zrws1z9y6jbNkQe9l0PsnBayKfg1H7DfsbUhvvb6DyAbh8OKuQdq9ND5dWUHp0NYKoGokhLJJ9eJpMEJbFw73eGF31S3GgcejSKs2jeBdhvorveEqAj3gwvAizkZe71p9b8jcnyD5hitA.9eEt4rbRhYcZPgLKpQWXtN0PlC5A1zJIfqQnjTfPfEk%26dib_tag%3Dse%26keywords%3DTimex%2BExpedition%2BScout%2BOutdoor%2BWatch%26qid%3D1779789928%26sr%3D8-1-spons%26aref%3DgxSk2foBru%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=gxSk2foBru&sp_cr=ZAZ,Rugged military-style outdoor sports watch with durable green canvas band.,https://images.unsplash.com/photo-placeholder,data/images/prod_225_accessories.jpg
PROD_226,Ray-Ban Clubmaster Classic Sunglasses,Accessories,Eyewear,9290.0,Amazon,https://www.amazon.in/dp/B001GNBJQO,Iconic retro style premium sunglasses presenting a distinct browline design and tortoise gold frames.,https://images.unsplash.com/photo-placeholder,data/images/prod_226_accessories.jpg
PROD_227,Oakley Holbrook Sport Matte Black Sunglasses,Accessories,Eyewear,8490.0,Amazon,https://www.amazon.in/dp/B078WFLWLH,Classic sporty lifestyle sunglasses featuring polarized iridium lenses.,https://images.unsplash.com/photo-placeholder,data/images/prod_227_accessories.jpg
PROD_228,Fastrack Polarized Sporty Sunglasses,Accessories,Eyewear,1299.0,Flipkart,https://www.flipkart.com/fastrack-sports-sunglasses/p/itmf3yka6grp467q,Aerodynamic casual active sunglasses designed in lightweight black acetate.,https://images.unsplash.com/photo-placeholder,data/images/prod_228_accessories.jpg
PROD_229,TOMMY HILFIGER Men Casual Brown Genuine Leather Wallet - Regular ...more,Accessories,Wallets,2499.0,Flipkart,https://www.flipkart.com/tommy-hilfiger-men-casual-brown-genuine-leather-wallet/p/itma102d80adf796?pid=WCWFNBBS7GDKYVV7&lid=LSTWCWFNBBS7GDKYVV7MDPIQL&marketplace=FLIPKART&q=Tommy+Hilfiger+Leather+Bifold+Logo+Wallet&store=reh&srno=s_1_1&otracker=search&fm=organic&iid=en_1Y0CfwiMFCMG4gEHdRwlr4Hlr3qb5AR94biezrV_GBivkrQgvpVEIBCTE_EhW723Xf7Wn2Zhy7qGfIHZaMUGQ04IsYyWu-Pj9cxFjFAoaLk%3D&ppt=None&ppn=None&ssid=hd9nxhvqkw0000001779789979380&qH=376c1728a86d423e&ov_redirect=true,Premium quality TOMMY HILFIGER Men Casual Brown Genuine Leather Wallet - Regular ...more designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_229_accessories.jpg
PROD_230,FOSSIL Women Casual Brown Genuine Leather Wallet (12 Card Slots),Accessories,Wallets,1995.0,Flipkart,https://www.flipkart.com/fossil-women-casual-brown-genuine-leather-wallet/p/itmdbb2cf2519292?pid=WCWH63EHBGQ5EHMY&lid=LSTWCWH63EHBGQ5EHMY5AZ2LP&marketplace=FLIPKART&q=Fossil+Logan+Leather+Card+Case+Wallet&store=reh&srno=s_1_1&otracker=search&fm=organic&iid=847d1312-d507-45a0-bc02-75c724a9ee26.WCWH63EHBGQ5EHMY.SEARCH&ppt=None&ppn=None&ssid=b009hkwam80000001779790000654&qH=d76e517aaa586b33&ov_redirect=true,Premium quality FOSSIL Women Casual Brown Genuine Leather Wallet (12 Card Slots) designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_230_accessories.jpg
PROD_231,PUMA Medium 24 L Backpack Neopac Backpack (Black),Accessories,Bags,1799.0,Flipkart,https://www.flipkart.com/puma-neopac-backpack-24-l/p/itm2755d95786361?pid=BKPHBYQXGSBMHPFW&lid=LSTBKPHBYQXGSBMHPFWUXHGRK&marketplace=FLIPKART&q=Puma+Deck+Backpack+24L+Sports+Bag&store=reh%2F4d7%2Fak9&srno=s_1_1&otracker=search&fm=organic&iid=633da005-72bd-4133-9d1b-e2c585c3c18a.BKPHBYQXGSBMHPFW.SEARCH&ppt=None&ppn=None&ssid=08afgmrshs0000001779790020883&qH=37602c4d94d2ad9b&ov_redirect=true,Premium quality PUMA Medium 24 L Backpack Neopac Backpack (Black) designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_231_accessories.jpg
PROD_232,Skybags Cabin Rolling Luggage Trooper 55cm,Accessories,Bags,3499.0,Flipkart,https://www.flipkart.com/skybags-polyester-55-cm-cabin-trendy-luggage-blue-trolley-expandable-suitcase-4-wheels-21-inch/p/itmd58479a2d0af6,Premium cabin rolling suitcase featuring high-impact hard shell and graphics.,https://images.unsplash.com/photo-placeholder,data/images/prod_232_accessories.jpg
PROD_233,Wildcraft Commuter Laptop Backpack 35L,Accessories,Bags,1899.0,Flipkart,https://www.flipkart.com/wildcraft-evo-rc-wldcrft-navy-coted-35-l-backpack/p/itmecf9cdb3acc11,Dynamic commuter backpack equipped with a padded laptop compartment.,https://images.unsplash.com/photo-placeholder,data/images/prod_233_accessories.jpg
PROD_234,Safari Pentagon 55cm Cabin Suitcase,Accessories,Bags,1999.0,Flipkart,https://www.flipkart.com/safari-eclipse-neo-55-cabin-suitcase-8-wheels-22/p/itm10830d8f0d72c,Highly secure cabin size rolling suitcase styled with signature blue textured shell design.,https://images.unsplash.com/photo-placeholder,data/images/prod_234_accessories.jpg
PROD_235,Decathlon Quechua Hiking Flask 1L,Accessories,Drinkware,899.0,Flipkart,https://www.flipkart.com/go24-water-bottle-stainless-steel-hot-cold-flask-isi-certified-thermosteel-bravo-1000-ml/p/itm152a3675f6b89,Insulated vacuum travel thermos flask in brushed silver steel.,https://images.unsplash.com/photo-placeholder,data/images/prod_235_accessories.jpg
PROD_236,Milton Thermosteel Flask Duo DLX 500,Accessories,Drinkware,699.0,Flipkart,https://www.flipkart.com/go24-water-bottle-hot-cold-flask-isi-certified-steel-3-layer-insulation-oslo-750-ml/p/itm96cbf82510909,Compact stainless steel travel water bottle with custom leakproof lid.,https://images.unsplash.com/photo-placeholder,data/images/prod_236_accessories.jpg
PROD_237,Decathlon Kipsta 20L Gym Duffel Bag,Accessories,Bags,499.0,Flipkart,https://www.flipkart.com/vayural-expandable-foldable-travel-bag-duffel-without-wheels/p/itm47c0ad632f524,Compact gym training travel duffel bag made of water-resistant material.,https://images.unsplash.com/photo-placeholder,data/images/prod_237_accessories.jpg
PROD_238,"Nivea Men Protect & Care, Non Irritating & Gentle, 48h Protect & ...more",Accessories,Personal Care,249.0,Flipkart,https://www.flipkart.com/nivea-men-protect-care-non-irritating-gentle-48h-0-alcohol-woody-scent-deodorant-spray/p/itm455cf69a71f17?pid=DEOF4PKFZRTGQK5N&lid=LSTDEOF4PKFZRTGQK5NCSFWYR&marketplace=FLIPKART&q=Nivea+Men+s+Protect+Care+Deodorant&store=g9b%2F0yh%2Fvp1%2F0kb&srno=s_1_3&otracker=search&fm=organic&iid=353938e6-4b09-4b41-9ad3-a01a76a46e9c.DEOF4PKFZRTGQK5N.SEARCH&ppt=None&ppn=None&ssid=1wqsn6j9m80000001779790097090&qH=3d6e250baa8fe2c6&ov_redirect=true&ov_redirect=true,"Premium quality Nivea Men Protect & Care, Non Irritating & Gentle, 48h Protect & ...more designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_238_accessories.jpg
PROD_239,Park Avenue Men's Classic Cologne Spray,Accessories,Personal Care,399.0,Flipkart,https://www.flipkart.com/park-avenue-premium-perfume-body-spray-men-women/p/itmf0ec2d1f0d7b7,Elegant traditional masculine cologne fragrance in a sleek matte bottle.,https://images.unsplash.com/photo-placeholder,data/images/prod_239_accessories.jpg
PROD_240,"Nyle Naturals Dryness Hydration Shampoo, With Tulsi, Amla & Aloe ...more",Accessories,Personal Care,1475.0,Flipkart,https://www.flipkart.com/nyle-naturals-dryness-hydration-shampoo-tulsi-amla-aloe-vera/p/itm918f8ec821780?pid=SMPGHEMMHRCJVZG6&lid=LSTSMPGHEMMHRCJVZG6ITBUEJ&marketplace=FLIPKART&q=Forest+Essentials+Hair+Cleanser+Saffron&store=g9b&srno=s_1_1&otracker=search&fm=organic&iid=en_g-a2_kzzfS6ZKvsjkaUoMuNPJQlUI-FHHPH1mDucJkL5AxbDbzkgkTxClcZL-GpoRSjDkg1mkIHcNDiocDvm2E0Lqp3nUBlQeeazI_xhu1k%3D&ppt=None&ppn=None&ssid=kvutaov5ts0000001779790125829&qH=ba054b199fe7faa5&ov_redirect=true&ov_redirect=true,"Premium quality Nyle Naturals Dryness Hydration Shampoo, With Tulsi, Amla & Aloe ...more designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_240_accessories.jpg
PROD_241,FOSSIL MACHINE Watch - For Men FS4662,Accessories,Watches,12495.0,Flipkart,https://www.flipkart.com/fossil-machine-watch-men/p/itme11a70184e2e8?pid=WATEHRK7DVJVWRMP&lid=LSTWATEHRK7DVJVWRMP9LHQIK&marketplace=FLIPKART&q=Fossil+Machine+Black+Metal+Watch&store=r18%2Ff13&srno=s_1_1&otracker=search&fm=organic&iid=7b30e8fa-3e03-4745-9c76-ca54d326e49d.WATEHRK7DVJVWRMP.SEARCH&ppt=None&ppn=None&ssid=8fh4fqk40g0000001779790145498&qH=d874c8ea81febe34&ov_redirect=true,Premium quality FOSSIL MACHINE Watch - For Men FS4662 designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_241_accessories.jpg
PROD_242,CASIO Vintage Rose Gold Dial Rose Gold Stainless Steel Band Digit...more,Accessories,Watches,5495.0,Flipkart,https://www.flipkart.com/casio-b650wc-5adf-vintage-rose-gold-dial-stainless-steel-band-digital-watch-men-women/p/itm1e6c1e3d43f14?pid=WATFZBRDQZCCNBWV&lid=LSTWATFZBRDQZCCNBWVHTVOCF&marketplace=FLIPKART&q=Casio+Vintage+Gold+Watch&store=r18%2Ff13&srno=s_1_1&otracker=search&fm=organic&iid=336db14b-6800-4a13-88b7-de0af9c08332.WATFZBRDQZCCNBWV.SEARCH&ppt=None&ppn=None&ssid=3i3ki0w1q80000001779790166091&qH=1ef5f80277244998&ov_redirect=true,Premium quality CASIO Vintage Rose Gold Dial Rose Gold Stainless Steel Band Digit...more designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_242_accessories.jpg
PROD_243,Daniel Wellington Petite Melrose Watch,Accessories,Watches,13999.0,Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozOTY0NTk2NDE2NjAyMDE5OjE3Nzk3OTAxNzg6c3BfYXRmOjMwMTA3NTA1NDUyMzUzMjo6MDo6&url=%2FDaniel-Wellington-Classic-Petite-Watch-DW00100162%2Fdp%2FB06XS9VSXR%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.VfBZUBLh9r86CyDbPz-RHowt31WVLp_Q3ZuOUmg04dwTAwuxgDnjtpz4MdDwNDCMMntgp5OOEI3WQv51urSthuy_Dq86qp8-u20AbFsTh6_9p9WuIenm5woeqj_osPYIW-r74-OqTwtmCuIwSeh0u5rPlC73TABTxW8G2gCQqCJKOjzqzp1-U7TbI8vDFGp-nf_cLG9gyxnM3oNBzOLi7FAQEllqvsTpovqtxZBhumUDLoSSOYQPzW3FUHRnfsbTAvd2SPvtJbJCSh84gRdCrpSPdfo7owf1EfWMpUdsL9o.6Ux8xKgdTzzvKFeCd0L-KF2OBv-nuO4tWTs5bWK76-w%26dib_tag%3Dse%26keywords%3DDaniel%2BWellington%2BPetite%2BMelrose%2BWatch%26nsdOptOutParam%3Dtrue%26qid%3D1779790178%26sr%3D8-1-spons%26aref%3D9dMQJF6Plb%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=9dMQJF6Plb&sp_cr=ZAZ,Minimalist dress watch featuring ultra-thin gold case and white dial with mesh strap.,https://images.unsplash.com/photo-placeholder,data/images/prod_243_accessories.jpg
PROD_244,Timex Weekender Mens watch,Accessories,Watches,3995.0,Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3ODM5MTE5OTQ1ODU3NDY4OjE3Nzk3OTAxOTA6c3BfYXRmOjMwMTA1MzcwMTA0NTkzMjo6MDo6&url=%2FTIMEX-Weekender-Unisex-Analog-T2N647%2Fdp%2FB00PL6GEDK%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.C7ZqMGOBPqhgiGx8Ivud5ACHwXycC5scEO7Dgz8Y-NtQphbY4g6XRTLgQdY82YdaVDOv9meeeuXESy3tbxUk1aVStbHqb3wR92WnAzq2kqJkuh42P4pwXebWWYKaRUQhFirCPkGQl_S17sziYjckiZdDkivaUkj9f4w4z9DNcNCYl7ukaTHEcbse5HcNZ35_r7RBoun4zsGTIWVzJE9--tooFeMqTFnURK3wvVuI9GS7nIjWaM9n_7W3z6D72MHKcdgA4SqT519Ll8lat1E5gjaL24qxUKW2PW00SAO1iOk.qKtSgNb0y9N7SNs7K7GuofN8YZtq_cuwB47qXLGS2zM%26dib_tag%3Dse%26keywords%3DTimex%2BWeekender%2BMens%2Bwatch%26qid%3D1779790190%26sr%3D8-1-spons%26aref%3DZThL0vRLLz%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=ZThL0vRLLz&sp_cr=ZAZ,Classic military-style analog dial field watch complete with indigo backlighting.,https://images.unsplash.com/photo-placeholder,data/images/prod_244_accessories.jpg
PROD_245,Ray-Ban Justin Matte Sunglasses,Accessories,Eyewear,7890.0,Amazon,https://www.amazon.in/dp/B00A2N88S6,Cool urban classic square sunglasses featuring matte black frames.,https://images.unsplash.com/photo-placeholder,data/images/prod_245_accessories.jpg
PROD_246,Oakley Frogskins Sporty Sunglasses,Accessories,Eyewear,8490.0,Amazon,https://www.amazon.in/dp/B06XVZMG4P,Classic sporty lifestyle sunglasses featuring polarized iridium lenses.,https://images.unsplash.com/photo-placeholder,data/images/prod_246_accessories.jpg
PROD_247,WILDHORN Men Casual Blue Genuine Leather RFID Wallet - Mini (6 C...more,Accessories,Wallets,499.0,Flipkart,https://www.flipkart.com/wildhorn-men-casual-blue-genuine-leather-wallet/p/itmffew9wtptypvg?pid=WCWFFET4FKPPDHKF&lid=LSTWCWFFET4FKPPDHKF1QOF8Z&marketplace=FLIPKART&q=Wildhorn+RFID+Leather+Card+Case+Wallet&store=reh&srno=s_1_1&otracker=search&fm=organic&iid=ab803258-38ce-43ff-af9c-dc6f261269a7.WCWFFET4FKPPDHKF.SEARCH&ppt=None&ppn=None&ssid=2tniv8qg1c0000001779790238032&qH=bd2fc58fca7d72c0&ov_redirect=true,Premium quality WILDHORN Men Casual Blue Genuine Leather RFID Wallet - Mini (6 C...more designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_247_accessories.jpg
PROD_248,FUOCO 40 L Gym Duffel Bag - Empowered Blue Grey - Blue,Accessories,Bags,1499.0,Flipkart,https://www.flipkart.com/fuoco-empowered-blue-grey-gym-duffel-bag/p/itm1e87781cbdd85?pid=DFBGCUCP49TQZED3&lid=LSTDFBGCUCP49TQZED33FIKSK&marketplace=FLIPKART&q=Puma+Challenger+Gym+Duffel+Bag+35L&store=reh&srno=s_1_1&otracker=search&fm=organic&iid=en_2ThLYX3rohLvg0kpNOW1vDJ1mxAfQDGVACIBcHPfx_-yu84Gyn4Oz54LptU8uzsOfkwTs0Nx5MLxz0j7XL-dCA%3D%3D&ppt=None&ppn=None&ssid=32y4y8k9680000001779790259065&qH=a9816c85d70a4170&ov_redirect=true,Premium quality FUOCO 40 L Gym Duffel Bag - Empowered Blue Grey - Blue designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_248_accessories.jpg
PROD_249,Genie Nola Medium Checked Suitcase (66 cm),Accessories,Bags,3299.0,Flipkart,https://www.flipkart.com/genie-safari-nola-hard-luggage-organized-interiors-dual-wheels-medium-vanilla-check-in-suitcase-8-26-inch/p/itmed76a0a788dcc,"Premium quality Genie Nola Checked Suitcase (66 cm) featuring dual spinner wheels, organized spacious interiors, and lightweight design.",https://images.unsplash.com/photo-placeholder,data/images/prod_249_accessories.jpg
PROD_250,Skybags Brat 25L Casual School Backpack,Accessories,Bags,899.0,Flipkart,https://www.flipkart.com/zerus-combo-multipurpose-backpack-set-school-college-office-daily-travel-30-l-laptop/p/itmefabc5f336a41,Trendy compact student daypack featuring padded mesh shoulder straps.,https://images.unsplash.com/photo-placeholder,data/images/prod_250_accessories.jpg
PROD_251,Puma Men's Red Cotton Polo T-Shirt,Fashion,T-Shirt,1299.0,Flipkart,https://www.flipkart.com/puma-solid-men-polo-neck-red-t-shirt/p/itm5ae94aaeef3a3,Classic premium red cotton polo collar t-shirt with half sleeves and subtle logo detailing.,https://images.unsplash.com/photo-placeholder,data/images/prod_251_fashion.jpg
PROD_252,Nike Men's Sleeveless Dry-Fit Training Tank Top,Fashion,Activewear,1999.0,Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NjIzNjY5NzAwMzExOTg1OjE3Nzk3OTAzMDI6c3BfYXRmOjMwMDIyNjc4MzM3NjMzMjo6MDo6&url=%2FBoldfit-Mens-Regular-Vest-BFTBM1002SVestBlackS_Black%2Fdp%2FB0D358SDFQ%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.ojEdse6KQ1yHk2QzWf4iMrcUJHGiST7Q58xhEGPFGFhXq6Sse3-4Va-Eb221IlXYwSYY35jWH0yVQi9Q-iEizMUTn5qtjPC3sIgmhZ1STFVUg05IZp8nXJJLaoTGxmoqqXhCcYmne83GCDSlQamR6rEdPgHbw3OGXfXBbvFHDywqIJIeNYF5wTPBvF9W9lFOg1exRQMP8zuZnRWpzq9XSMEeEnvoEeTwn5ayXlIl4V3rpAFlWCm-k68nEAsFhWDlLklcK1B6lPsXqe7tTplwk-pTQG0kqWEw0xrBP9CtONw.FD7dRX6fs_3jbfi1iywrvgpuJHATApC_ki9Bft8Pv-A%26dib_tag%3Dse%26keywords%3DNike%2BMens%2BSleeveless%2BDry-Fit%2BTraining%2BTank%2BTop%26qid%3D1779790301%26sr%3D8-1-spons%26aref%3D6E7UCX5Ixm%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=6E7UCX5Ixm&sp_cr=ZAZ,High-performance athletic sleeveless training shirt featuring breathable dry-fit mesh fabrics.,https://images.unsplash.com/photo-placeholder,data/images/prod_252_fashion.jpg
PROD_253,Allen Solly Men's Half Sleeve Checked Casual Shirt,Fashion,Shirt,1499.0,Flipkart,https://www.flipkart.com/search?q=Allen+Solly+Mens+Half+Sleeve+Checked+Casual+Shirt,"Smart casual cotton checkered shirt with half sleeves, button-down collar and regular fit.",https://images.unsplash.com/photo-placeholder,data/images/prod_253_fashion.jpg
